Area Prefix	Area Name
5212485851	Mexico Mobile EA/MGM Iusacel
521249146	Mexico Mobile EA/MGM Iusacel
5212491490	Mexico Mobile EA/MGM Iusacel
5212491491	Mexico Mobile EA/MGM Iusacel
5212491492	Mexico Mobile EA/MGM Iusacel
5212491493	Mexico Mobile EA/MGM Iusacel
5212491494	Mexico Mobile EA/MGM Iusacel
5212491495	Mexico Mobile EA/MGM Iusacel
5212491496	Mexico Mobile EA/MGM Iusacel
5212711120	Mexico Mobile EA/MGM Iusacel
5212711121	Mexico Mobile EA/MGM Iusacel
5212711122	Mexico Mobile EA/MGM Iusacel
5212711123	Mexico Mobile EA/MGM Iusacel
5212711124	Mexico Mobile EA/MGM Iusacel
521271121	Mexico Mobile EA/MGM Iusacel
521271165	Mexico Mobile EA/MGM Iusacel
521271166	Mexico Mobile EA/MGM Iusacel
521271170	Mexico Mobile EA/MGM Iusacel
521271171	Mexico Mobile EA/MGM Iusacel
521271172	Mexico Mobile EA/MGM Iusacel
521271173	Mexico Mobile EA/MGM Iusacel
521271174	Mexico Mobile EA/MGM Iusacel
521271175	Mexico Mobile EA/MGM Iusacel
521271176	Mexico Mobile EA/MGM Iusacel
5212711770	Mexico Mobile EA/MGM Iusacel
5212711771	Mexico Mobile EA/MGM Iusacel
5212711772	Mexico Mobile EA/MGM Iusacel
5212711773	Mexico Mobile EA/MGM Iusacel
5212711774	Mexico Mobile EA/MGM Iusacel
521271181	Mexico Mobile EA/MGM Iusacel
521271182	Mexico Mobile EA/MGM Iusacel
5212715931	Mexico Mobile EA/MGM Iusacel
5212715932	Mexico Mobile EA/MGM Iusacel
5212715933	Mexico Mobile EA/MGM Iusacel
5212715934	Mexico Mobile EA/MGM Iusacel
5212715935	Mexico Mobile EA/MGM Iusacel
5212715936	Mexico Mobile EA/MGM Iusacel
5212715937	Mexico Mobile EA/MGM Iusacel
5212715938	Mexico Mobile EA/MGM Iusacel
5212715939	Mexico Mobile EA/MGM Iusacel
521271702	Mexico Mobile EA/MGM Iusacel
521271706	Mexico Mobile EA/MGM Iusacel
521271707	Mexico Mobile EA/MGM Iusacel
521271709	Mexico Mobile EA/MGM Iusacel
521271710	Mexico Mobile EA/MGM Iusacel
521271715	Mexico Mobile EA/MGM Iusacel
521271718	Mexico Mobile EA/MGM Iusacel
521271729	Mexico Mobile EA/MGM Iusacel
521271730	Mexico Mobile EA/MGM Iusacel
5212721100	Mexico Mobile EA/MGM Iusacel
5212721101	Mexico Mobile EA/MGM Iusacel
5212721102	Mexico Mobile EA/MGM Iusacel
5212721103	Mexico Mobile EA/MGM Iusacel
5212721104	Mexico Mobile EA/MGM Iusacel
521272116	Mexico Mobile EA/MGM Iusacel
521272124	Mexico Mobile EA/MGM Iusacel
521272125	Mexico Mobile EA/MGM Iusacel
521272164	Mexico Mobile EA/MGM Iusacel
521272165	Mexico Mobile EA/MGM Iusacel
521272172	Mexico Mobile EA/MGM Iusacel
521272173	Mexico Mobile EA/MGM Iusacel
521272174	Mexico Mobile EA/MGM Iusacel
521272177	Mexico Mobile EA/MGM Iusacel
521272178	Mexico Mobile EA/MGM Iusacel
521272179	Mexico Mobile EA/MGM Iusacel
5212721800	Mexico Mobile EA/MGM Iusacel
5212721801	Mexico Mobile EA/MGM Iusacel
5212721802	Mexico Mobile EA/MGM Iusacel
5212721803	Mexico Mobile EA/MGM Iusacel
5212721804	Mexico Mobile EA/MGM Iusacel
5212721805	Mexico Mobile EA/MGM Iusacel
5212721806	Mexico Mobile EA/MGM Iusacel
5212721807	Mexico Mobile EA/MGM Iusacel
521272572	Mexico Mobile EA/MGM Iusacel
521272593	Mexico Mobile EA/MGM Iusacel
521272703	Mexico Mobile EA/MGM Iusacel
521272719	Mexico Mobile EA/MGM Iusacel
521272720	Mexico Mobile EA/MGM Iusacel
521272723	Mexico Mobile EA/MGM Iusacel
521274131	Mexico Mobile EA/MGM Iusacel
5212741320	Mexico Mobile EA/MGM Iusacel
5212741321	Mexico Mobile EA/MGM Iusacel
5212741322	Mexico Mobile EA/MGM Iusacel
5212741323	Mexico Mobile EA/MGM Iusacel
5212741324	Mexico Mobile EA/MGM Iusacel
5212741325	Mexico Mobile EA/MGM Iusacel
5212741326	Mexico Mobile EA/MGM Iusacel
5212741327	Mexico Mobile EA/MGM Iusacel
5212741328	Mexico Mobile EA/MGM Iusacel
5212871030	Mexico Mobile EA/MGM Iusacel
5212871031	Mexico Mobile EA/MGM Iusacel
5212871032	Mexico Mobile EA/MGM Iusacel
5212871033	Mexico Mobile EA/MGM Iusacel
5212871034	Mexico Mobile EA/MGM Iusacel
521287112	Mexico Mobile EA/MGM Iusacel
521287114	Mexico Mobile EA/MGM Iusacel
521287132	Mexico Mobile EA/MGM Iusacel
521287133	Mexico Mobile EA/MGM Iusacel
521287135	Mexico Mobile EA/MGM Iusacel
521287136	Mexico Mobile EA/MGM Iusacel
521287137	Mexico Mobile EA/MGM Iusacel
5212871380	Mexico Mobile EA/MGM Iusacel
5212871381	Mexico Mobile EA/MGM Iusacel
5212871382	Mexico Mobile EA/MGM Iusacel
521287590	Mexico Mobile EA/MGM Iusacel
521287591	Mexico Mobile EA/MGM Iusacel
521287592	Mexico Mobile EA/MGM Iusacel
521287593	Mexico Mobile EA/MGM Iusacel
521287594	Mexico Mobile EA/MGM Iusacel
521287595	Mexico Mobile EA/MGM Iusacel
521287596	Mexico Mobile EA/MGM Iusacel
521287597	Mexico Mobile EA/MGM Iusacel
521287598	Mexico Mobile EA/MGM Iusacel
521287599	Mexico Mobile EA/MGM Iusacel
521287880	Mexico Mobile EA/MGM Iusacel
521287887	Mexico Mobile EA/MGM Iusacel
521287888	Mexico Mobile EA/MGM Iusacel
5212881110	Mexico Mobile EA/MGM Iusacel
5212881111	Mexico Mobile EA/MGM Iusacel
5212881112	Mexico Mobile EA/MGM Iusacel
5212881113	Mexico Mobile EA/MGM Iusacel
5212881114	Mexico Mobile EA/MGM Iusacel
5212881115	Mexico Mobile EA/MGM Iusacel
5212881116	Mexico Mobile EA/MGM Iusacel
5212881117	Mexico Mobile EA/MGM Iusacel
5212881118	Mexico Mobile EA/MGM Iusacel
521288112	Mexico Mobile EA/MGM Iusacel
5212881170	Mexico Mobile EA/MGM Iusacel
5212881171	Mexico Mobile EA/MGM Iusacel
5212881172	Mexico Mobile EA/MGM Iusacel
5212941020	Mexico Mobile EA/MGM Iusacel
5212941021	Mexico Mobile EA/MGM Iusacel
5212941022	Mexico Mobile EA/MGM Iusacel
5212941023	Mexico Mobile EA/MGM Iusacel
5212941024	Mexico Mobile EA/MGM Iusacel
521294113	Mexico Mobile EA/MGM Iusacel
521294119	Mexico Mobile EA/MGM Iusacel
521294120	Mexico Mobile EA/MGM Iusacel
521294133	Mexico Mobile EA/MGM Iusacel
5212941340	Mexico Mobile EA/MGM Iusacel
521294141	Mexico Mobile EA/MGM Iusacel
521294142	Mexico Mobile EA/MGM Iusacel
521294593	Mexico Mobile EA/MGM Iusacel
521294770	Mexico Mobile EA/MGM Iusacel
521294946	Mexico Mobile EA/MGM Iusacel
521294948	Mexico Mobile EA/MGM Iusacel
5212961110	Mexico Mobile EA/MGM Iusacel
5212961111	Mexico Mobile EA/MGM Iusacel
5212961112	Mexico Mobile EA/MGM Iusacel
5213111150	Mexico Mobile EA/MGM Iusacel
5213111151	Mexico Mobile EA/MGM Iusacel
5213111152	Mexico Mobile EA/MGM Iusacel
5213111153	Mexico Mobile EA/MGM Iusacel
5213111154	Mexico Mobile EA/MGM Iusacel
521311146	Mexico Mobile EA/MGM Iusacel
521311154	Mexico Mobile EA/MGM Iusacel
521311157	Mexico Mobile EA/MGM Iusacel
521311170	Mexico Mobile EA/MGM Iusacel
521311171	Mexico Mobile EA/MGM Iusacel
521311172	Mexico Mobile EA/MGM Iusacel
521311173	Mexico Mobile EA/MGM Iusacel
521311176	Mexico Mobile EA/MGM Iusacel
521311179	Mexico Mobile EA/MGM Iusacel
521311191	Mexico Mobile EA/MGM Iusacel
521311192	Mexico Mobile EA/MGM Iusacel
521311193	Mexico Mobile EA/MGM Iusacel
521311205	Mexico Mobile EA/MGM Iusacel
521311206	Mexico Mobile EA/MGM Iusacel
5213112070	Mexico Mobile EA/MGM Iusacel
521311208	Mexico Mobile EA/MGM Iusacel
521311209	Mexico Mobile EA/MGM Iusacel
521311220	Mexico Mobile EA/MGM Iusacel
521311221	Mexico Mobile EA/MGM Iusacel
521311222	Mexico Mobile EA/MGM Iusacel
521311248	Mexico Mobile EA/MGM Iusacel
521311261	Mexico Mobile EA/MGM Iusacel
521311263	Mexico Mobile EA/MGM Iusacel
521311264	Mexico Mobile EA/MGM Iusacel
521311593	Mexico Mobile EA/MGM Iusacel
521311851	Mexico Mobile EA/MGM Iusacel
521311876	Mexico Mobile EA/MGM Iusacel
521311877	Mexico Mobile EA/MGM Iusacel
5213121170	Mexico Mobile EA/MGM Iusacel
5213121171	Mexico Mobile EA/MGM Iusacel
5213121172	Mexico Mobile EA/MGM Iusacel
5213121173	Mexico Mobile EA/MGM Iusacel
5213121174	Mexico Mobile EA/MGM Iusacel
521312141	Mexico Mobile EA/MGM Iusacel
521312174	Mexico Mobile EA/MGM Iusacel
521312175	Mexico Mobile EA/MGM Iusacel
5213121760	Mexico Mobile EA/MGM Iusacel
5213121761	Mexico Mobile EA/MGM Iusacel
5213121762	Mexico Mobile EA/MGM Iusacel
5213121763	Mexico Mobile EA/MGM Iusacel
5213123001	Mexico Mobile EA/MGM Iusacel
5213123002	Mexico Mobile EA/MGM Iusacel
5213123003	Mexico Mobile EA/MGM Iusacel
5213123004	Mexico Mobile EA/MGM Iusacel
5213123005	Mexico Mobile EA/MGM Iusacel
5213123006	Mexico Mobile EA/MGM Iusacel
5213123007	Mexico Mobile EA/MGM Iusacel
5213123008	Mexico Mobile EA/MGM Iusacel
5213123009	Mexico Mobile EA/MGM Iusacel
521312301	Mexico Mobile EA/MGM Iusacel
5213123040	Mexico Mobile EA/MGM Iusacel
5213123041	Mexico Mobile EA/MGM Iusacel
5213123042	Mexico Mobile EA/MGM Iusacel
5213123043	Mexico Mobile EA/MGM Iusacel
5213123044	Mexico Mobile EA/MGM Iusacel
5213123045	Mexico Mobile EA/MGM Iusacel
5213123046	Mexico Mobile EA/MGM Iusacel
5213123047	Mexico Mobile EA/MGM Iusacel
5213123049	Mexico Mobile EA/MGM Iusacel
5213123117	Mexico Mobile EA/MGM Iusacel
521312318	Mexico Mobile EA/MGM Iusacel
521312319	Mexico Mobile EA/MGM Iusacel
521312550	Mexico Mobile EA/MGM Iusacel
521313101	Mexico Mobile EA/MGM Iusacel
5213131040	Mexico Mobile EA/MGM Iusacel
5213131041	Mexico Mobile EA/MGM Iusacel
5213131042	Mexico Mobile EA/MGM Iusacel
5213131043	Mexico Mobile EA/MGM Iusacel
5213131044	Mexico Mobile EA/MGM Iusacel
5213131050	Mexico Mobile EA/MGM Iusacel
5213131051	Mexico Mobile EA/MGM Iusacel
521313114	Mexico Mobile EA/MGM Iusacel
5213131170	Mexico Mobile EA/MGM Iusacel
5213131171	Mexico Mobile EA/MGM Iusacel
5213131172	Mexico Mobile EA/MGM Iusacel
5213131173	Mexico Mobile EA/MGM Iusacel
5213131174	Mexico Mobile EA/MGM Iusacel
5213131175	Mexico Mobile EA/MGM Iusacel
5213131176	Mexico Mobile EA/MGM Iusacel
5213131177	Mexico Mobile EA/MGM Iusacel
5213131178	Mexico Mobile EA/MGM Iusacel
521313325	Mexico Mobile EA/MGM Iusacel
5213141050	Mexico Mobile EA/MGM Iusacel
5213141051	Mexico Mobile EA/MGM Iusacel
5213141052	Mexico Mobile EA/MGM Iusacel
5213141053	Mexico Mobile EA/MGM Iusacel
5213141054	Mexico Mobile EA/MGM Iusacel
521314123	Mexico Mobile EA/MGM Iusacel
5213141280	Mexico Mobile EA/MGM Iusacel
5213141281	Mexico Mobile EA/MGM Iusacel
5213141282	Mexico Mobile EA/MGM Iusacel
5213141283	Mexico Mobile EA/MGM Iusacel
5213141284	Mexico Mobile EA/MGM Iusacel
5213141285	Mexico Mobile EA/MGM Iusacel
5213141286	Mexico Mobile EA/MGM Iusacel
5213141287	Mexico Mobile EA/MGM Iusacel
5213141288	Mexico Mobile EA/MGM Iusacel
5213141510	Mexico Mobile EA/MGM Iusacel
5213141511	Mexico Mobile EA/MGM Iusacel
5213141512	Mexico Mobile EA/MGM Iusacel
5213141513	Mexico Mobile EA/MGM Iusacel
5213141514	Mexico Mobile EA/MGM Iusacel
5213141515	Mexico Mobile EA/MGM Iusacel
5213143050	Mexico Mobile EA/MGM Iusacel
5213143051	Mexico Mobile EA/MGM Iusacel
5213143052	Mexico Mobile EA/MGM Iusacel
5213143053	Mexico Mobile EA/MGM Iusacel
5213143054	Mexico Mobile EA/MGM Iusacel
5213143055	Mexico Mobile EA/MGM Iusacel
5213143056	Mexico Mobile EA/MGM Iusacel
5213143057	Mexico Mobile EA/MGM Iusacel
5213143058	Mexico Mobile EA/MGM Iusacel
521314337	Mexico Mobile EA/MGM Iusacel
521314358	Mexico Mobile EA/MGM Iusacel
5213145931	Mexico Mobile EA/MGM Iusacel
5213145932	Mexico Mobile EA/MGM Iusacel
5213145933	Mexico Mobile EA/MGM Iusacel
5213145934	Mexico Mobile EA/MGM Iusacel
5213145935	Mexico Mobile EA/MGM Iusacel
5213145936	Mexico Mobile EA/MGM Iusacel
5213145937	Mexico Mobile EA/MGM Iusacel
5213145938	Mexico Mobile EA/MGM Iusacel
5213145939	Mexico Mobile EA/MGM Iusacel
521314858	Mexico Mobile EA/MGM Iusacel
521322106	Mexico Mobile EA/MGM Iusacel
5213221150	Mexico Mobile EA/MGM Iusacel
5213221151	Mexico Mobile EA/MGM Iusacel
5213221152	Mexico Mobile EA/MGM Iusacel
5213221153	Mexico Mobile EA/MGM Iusacel
5213221154	Mexico Mobile EA/MGM Iusacel
521322122	Mexico Mobile EA/MGM Iusacel
521322124	Mexico Mobile EA/MGM Iusacel
521322155	Mexico Mobile EA/MGM Iusacel
521322202	Mexico Mobile EA/MGM Iusacel
521322203	Mexico Mobile EA/MGM Iusacel
521322204	Mexico Mobile EA/MGM Iusacel
5213222061	Mexico Mobile EA/MGM Iusacel
5213222062	Mexico Mobile EA/MGM Iusacel
5213222063	Mexico Mobile EA/MGM Iusacel
5213222064	Mexico Mobile EA/MGM Iusacel
5213222065	Mexico Mobile EA/MGM Iusacel
5213222066	Mexico Mobile EA/MGM Iusacel
5213222067	Mexico Mobile EA/MGM Iusacel
5213222068	Mexico Mobile EA/MGM Iusacel
5213222069	Mexico Mobile EA/MGM Iusacel
521322207	Mexico Mobile EA/MGM Iusacel
521322220	Mexico Mobile EA/MGM Iusacel
521322221	Mexico Mobile EA/MGM Iusacel
521322222	Mexico Mobile EA/MGM Iusacel
521322223	Mexico Mobile EA/MGM Iusacel
521322227	Mexico Mobile EA/MGM Iusacel
521322289	Mexico Mobile EA/MGM Iusacel
521322292	Mexico Mobile EA/MGM Iusacel
521322306	Mexico Mobile EA/MGM Iusacel
521322356	Mexico Mobile EA/MGM Iusacel
5213225931	Mexico Mobile EA/MGM Iusacel
5213225932	Mexico Mobile EA/MGM Iusacel
5213225933	Mexico Mobile EA/MGM Iusacel
5213225934	Mexico Mobile EA/MGM Iusacel
5213225935	Mexico Mobile EA/MGM Iusacel
5213225936	Mexico Mobile EA/MGM Iusacel
5213225937	Mexico Mobile EA/MGM Iusacel
5213225938	Mexico Mobile EA/MGM Iusacel
5213225939	Mexico Mobile EA/MGM Iusacel
521325104	Mexico Mobile EA/MGM Iusacel
5213251100	Mexico Mobile EA/MGM Iusacel
5213251101	Mexico Mobile EA/MGM Iusacel
5213251102	Mexico Mobile EA/MGM Iusacel
5213251103	Mexico Mobile EA/MGM Iusacel
5213252570	Mexico Mobile EA/MGM Iusacel
5213252571	Mexico Mobile EA/MGM Iusacel
5213252572	Mexico Mobile EA/MGM Iusacel
5213252573	Mexico Mobile EA/MGM Iusacel
5213252574	Mexico Mobile EA/MGM Iusacel
5213252575	Mexico Mobile EA/MGM Iusacel
5213252576	Mexico Mobile EA/MGM Iusacel
5213252577	Mexico Mobile EA/MGM Iusacel
5213252578	Mexico Mobile EA/MGM Iusacel
521331000	Mexico Mobile EA/MGM Iusacel
521331003	Mexico Mobile EA/MGM Iusacel
521331030	Mexico Mobile EA/MGM Iusacel
521331076	Mexico Mobile EA/MGM Iusacel
521331079	Mexico Mobile EA/MGM Iusacel
521331080	Mexico Mobile EA/MGM Iusacel
521331087	Mexico Mobile EA/MGM Iusacel
521331111	Mexico Mobile EA/MGM Iusacel
521331146	Mexico Mobile EA/MGM Iusacel
521331215	Mexico Mobile EA/MGM Iusacel
521331271	Mexico Mobile EA/MGM Iusacel
521331291	Mexico Mobile EA/MGM Iusacel
521331322	Mexico Mobile EA/MGM Iusacel
521331372	Mexico Mobile EA/MGM Iusacel
521331373	Mexico Mobile EA/MGM Iusacel
521331381	Mexico Mobile EA/MGM Iusacel
521331394	Mexico Mobile EA/MGM Iusacel
521331477	Mexico Mobile EA/MGM Iusacel
521331530	Mexico Mobile EA/MGM Iusacel
521331669	Mexico Mobile EA/MGM Iusacel
521331670	Mexico Mobile EA/MGM Iusacel
521331671	Mexico Mobile EA/MGM Iusacel
521331672	Mexico Mobile EA/MGM Iusacel
521331800	Mexico Mobile EA/MGM Iusacel
521331801	Mexico Mobile EA/MGM Iusacel
521331802	Mexico Mobile EA/MGM Iusacel
521331803	Mexico Mobile EA/MGM Iusacel
521331804	Mexico Mobile EA/MGM Iusacel
521331805	Mexico Mobile EA/MGM Iusacel
521331806	Mexico Mobile EA/MGM Iusacel
521331807	Mexico Mobile EA/MGM Iusacel
521331808	Mexico Mobile EA/MGM Iusacel
521331923	Mexico Mobile EA/MGM Iusacel
521331924	Mexico Mobile EA/MGM Iusacel
521331925	Mexico Mobile EA/MGM Iusacel
521331926	Mexico Mobile EA/MGM Iusacel
521331927	Mexico Mobile EA/MGM Iusacel
521331928	Mexico Mobile EA/MGM Iusacel
521331940	Mexico Mobile EA/MGM Iusacel
521331941	Mexico Mobile EA/MGM Iusacel
521331942	Mexico Mobile EA/MGM Iusacel
521331943	Mexico Mobile EA/MGM Iusacel
521331944	Mexico Mobile EA/MGM Iusacel
521331945	Mexico Mobile EA/MGM Iusacel
521331946	Mexico Mobile EA/MGM Iusacel
521331947	Mexico Mobile EA/MGM Iusacel
521331948	Mexico Mobile EA/MGM Iusacel
521331949	Mexico Mobile EA/MGM Iusacel
521331950	Mexico Mobile EA/MGM Iusacel
521331951	Mexico Mobile EA/MGM Iusacel
521331952	Mexico Mobile EA/MGM Iusacel
521331953	Mexico Mobile EA/MGM Iusacel
521331954	Mexico Mobile EA/MGM Iusacel
521331956	Mexico Mobile EA/MGM Iusacel
521331957	Mexico Mobile EA/MGM Iusacel
521331958	Mexico Mobile EA/MGM Iusacel
521331959	Mexico Mobile EA/MGM Iusacel
521331960	Mexico Mobile EA/MGM Iusacel
521331961	Mexico Mobile EA/MGM Iusacel
521331962	Mexico Mobile EA/MGM Iusacel
521331963	Mexico Mobile EA/MGM Iusacel
521331964	Mexico Mobile EA/MGM Iusacel
521331965	Mexico Mobile EA/MGM Iusacel
521331966	Mexico Mobile EA/MGM Iusacel
521331967	Mexico Mobile EA/MGM Iusacel
521331968	Mexico Mobile EA/MGM Iusacel
521331969	Mexico Mobile EA/MGM Iusacel
521331970	Mexico Mobile EA/MGM Iusacel
5213319710	Mexico Mobile EA/MGM Iusacel
5213319711	Mexico Mobile EA/MGM Iusacel
5213319712	Mexico Mobile EA/MGM Iusacel
5213319713	Mexico Mobile EA/MGM Iusacel
5213319714	Mexico Mobile EA/MGM Iusacel
5213319715	Mexico Mobile EA/MGM Iusacel
5213319716	Mexico Mobile EA/MGM Iusacel
5213319717	Mexico Mobile EA/MGM Iusacel
521331972	Mexico Mobile EA/MGM Iusacel
521331973	Mexico Mobile EA/MGM Iusacel
521331974	Mexico Mobile EA/MGM Iusacel
521331975	Mexico Mobile EA/MGM Iusacel
521331976	Mexico Mobile EA/MGM Iusacel
521331977	Mexico Mobile EA/MGM Iusacel
521331978	Mexico Mobile EA/MGM Iusacel
521331979	Mexico Mobile EA/MGM Iusacel
521331980	Mexico Mobile EA/MGM Iusacel
521331985	Mexico Mobile EA/MGM Iusacel
521331986	Mexico Mobile EA/MGM Iusacel
521331987	Mexico Mobile EA/MGM Iusacel
521331988	Mexico Mobile EA/MGM Iusacel
521331989	Mexico Mobile EA/MGM Iusacel
521331990	Mexico Mobile EA/MGM Iusacel
521331991	Mexico Mobile EA/MGM Iusacel
521331992	Mexico Mobile EA/MGM Iusacel
521331993	Mexico Mobile EA/MGM Iusacel
521331994	Mexico Mobile EA/MGM Iusacel
521331995	Mexico Mobile EA/MGM Iusacel
521331996	Mexico Mobile EA/MGM Iusacel
521331997	Mexico Mobile EA/MGM Iusacel
521331998	Mexico Mobile EA/MGM Iusacel
521331999	Mexico Mobile EA/MGM Iusacel
521333100	Mexico Mobile EA/MGM Iusacel
521333101	Mexico Mobile EA/MGM Iusacel
521333102	Mexico Mobile EA/MGM Iusacel
521333103	Mexico Mobile EA/MGM Iusacel
521333114	Mexico Mobile EA/MGM Iusacel
521333127	Mexico Mobile EA/MGM Iusacel
521333128	Mexico Mobile EA/MGM Iusacel
521333129	Mexico Mobile EA/MGM Iusacel
521333132	Mexico Mobile EA/MGM Iusacel
521333136	Mexico Mobile EA/MGM Iusacel
521333147	Mexico Mobile EA/MGM Iusacel
521333148	Mexico Mobile EA/MGM Iusacel
521333149	Mexico Mobile EA/MGM Iusacel
521333166	Mexico Mobile EA/MGM Iusacel
521333167	Mexico Mobile EA/MGM Iusacel
521333186	Mexico Mobile EA/MGM Iusacel
521333187	Mexico Mobile EA/MGM Iusacel
521333189	Mexico Mobile EA/MGM Iusacel
521333190	Mexico Mobile EA/MGM Iusacel
521333191	Mexico Mobile EA/MGM Iusacel
521333192	Mexico Mobile EA/MGM Iusacel
521333207	Mexico Mobile EA/MGM Iusacel
521333349	Mexico Mobile EA/MGM Iusacel
52133335	Mexico Mobile EA/MGM Iusacel
521333360	Mexico Mobile EA/MGM Iusacel
521333361	Mexico Mobile EA/MGM Iusacel
521333362	Mexico Mobile EA/MGM Iusacel
521333363	Mexico Mobile EA/MGM Iusacel
521333368	Mexico Mobile EA/MGM Iusacel
521333369	Mexico Mobile EA/MGM Iusacel
52133337	Mexico Mobile EA/MGM Iusacel
521333380	Mexico Mobile EA/MGM Iusacel
52133355	Mexico Mobile EA/MGM Iusacel
521333569	Mexico Mobile EA/MGM Iusacel
52133357	Mexico Mobile EA/MGM Iusacel
521333580	Mexico Mobile EA/MGM Iusacel
521333581	Mexico Mobile EA/MGM Iusacel
521333582	Mexico Mobile EA/MGM Iusacel
521333584	Mexico Mobile EA/MGM Iusacel
521333588	Mexico Mobile EA/MGM Iusacel
521333589	Mexico Mobile EA/MGM Iusacel
521333590	Mexico Mobile EA/MGM Iusacel
521333661	Mexico Mobile EA/MGM Iusacel
521333676	Mexico Mobile EA/MGM Iusacel
521333749	Mexico Mobile EA/MGM Iusacel
5213338395	Mexico Mobile EA/MGM Iusacel
5213338396	Mexico Mobile EA/MGM Iusacel
5213338397	Mexico Mobile EA/MGM Iusacel
5213338398	Mexico Mobile EA/MGM Iusacel
5213338399	Mexico Mobile EA/MGM Iusacel
521333874	Mexico Mobile EA/MGM Iusacel
521333899	Mexico Mobile EA/MGM Iusacel
521333900	Mexico Mobile EA/MGM Iusacel
521334593	Mexico Mobile EA/MGM Iusacel
5213411050	Mexico Mobile EA/MGM Iusacel
5213411051	Mexico Mobile EA/MGM Iusacel
5213411052	Mexico Mobile EA/MGM Iusacel
5213411053	Mexico Mobile EA/MGM Iusacel
5213411054	Mexico Mobile EA/MGM Iusacel
521341113	Mexico Mobile EA/MGM Iusacel
521341120	Mexico Mobile EA/MGM Iusacel
521341430	Mexico Mobile EA/MGM Iusacel
521341432	Mexico Mobile EA/MGM Iusacel
521341438	Mexico Mobile EA/MGM Iusacel
521341593	Mexico Mobile EA/MGM Iusacel
521348115	Mexico Mobile EA/MGM Iusacel
521348126	Mexico Mobile EA/MGM Iusacel
521348127	Mexico Mobile EA/MGM Iusacel
5213481280	Mexico Mobile EA/MGM Iusacel
5213481281	Mexico Mobile EA/MGM Iusacel
